,"G. Doucas, M. Kimmitt, J. H. Mulvey, M. Omori, J. Walsh","First Observation of Smith-Purcell Radiation from Relativistic Electrons",632 635,
,"Z. Guo, T. Risselada, W. Scandale","Dynamic Behaviour of the CERN Large Hadron Collider (LHC)",637 640,
,"F. Galluccio, F. Schmidt","Slow Particle Loss in Hadron Colliders",640 643,
,"J. Wei","Transition Crossing in the RHIC",643 646,
,"M. Yoon, J. Choi, G. H. Kim, T. Lee","Closed Orbit Distortion and Correction of the PLS 2 GeV Storage Ring",646 649,
,"D. Brandt, O. Groebner, J. M. Jowett, T. M. Taylor, T. Tortschanoff","The Polarization Wigglers in LEP",649 652,
,"D.D. Caussyn, M. Ball, B. Brabson, A. Chao, J. Collins, S. Curtis, S.A. Curtis, V. Derenchuck, D. DuPlantis, G. East, M. Ellison, T. Ellison, D. Friesel, B. Hamilton, W. P. Jones, W. Lamble, S. Y. Lee, D. Li, M. G. Minty, K. Y. Ng, T. Sloan, S. Tepikian, ","Experimental Beam Dynamics at the Third Integer Resonance",652 655,
,"G. Parzen","Theory of the Beta Function Shift Due to Linear Coupling",655 658,
,"G. Parzen","Theory of the Tune Shift Due to Linear Coupling",658 661,
,"P. Elleaume","A New Approach to the Electron Beam Dynamics in Undulators and Wigglers",661 664,
,"S. V. Efimov","Fringing Field Effects of the Plane Undulator on Beam Dynamics in Storage Ring",664 667,
,"C. J. Bocchetta, L. Tosi, R. P. Walker, A. Wrulich","Studies of the Effects of an Elliptical Wiggler in ELETTRA",667 670,
,"J. Bahrdt, G. Wuestefeld","A Taylor-Expanded Generating Function for Particle Motion in Arbitrary Magnetic Fields",670 673,
,"L. Lin, L. Jahnel","The Dynamic Aperture of the LNLS UVX2 Electron Storage Ring",673 676,
,"M. Scheer, G. Wuestefeld","Influence of a Wavelength Shifter on the Performance of the Synchrotron Light Source BESSY II",676 679,
,"J. A. Clarke, J. N. Corlett, M. W. Poole, S. L. Smith, V. P. Suller, L. A. Welbourne","The Linear Latticed Design of an Advanced VUV/SXR Photon Source for Daresbury",679 682,
,"T. Limberg, H. Moshammer, T. Raubenheimer, R. Siemann, J. Spencer","Calculations of Emittance and Damping Time Effects in the SLC Damping Rings",682 685,
,"A. Yu. Zelinsky, P. I. Gladkikh, V. I. Moskalenko, A. A. Shcherbakov, M. A. Strelkov","New Version 3.3 of the DeCa Code",685 688,
,"A. Yu. Zelinsky, I. M. Karnaukhov, A. A. Shcherbakov","A Polarized Electron Beam in the Pulse Stretcher Ring PSR-2000",688 691,
,"A. Yu. Zelinsky, I. M. Karnaukhov, S. G. Kononenko, M. A. Strelkov, A. S. Tarasenko","Simulation of Correction for PSR-2000 Dynamic Aperture",691 694,
,"S. Y. Lee","A High Betatron Amplitude Insertion for the SSCMEB Lattice",694 696,
,"A. Iliev","Analytic Approach to Design of a High gamma<sub>t</sub> Lattice - 'Missing Magnets' Scheme",696 699,
,"H. Burkhardt, A. Hofmann, Y. Marti, S. Myers, J. Poole","The Effect of the Beam-Beam Interaction on the Performance of LEP",699 702,
,"J. P. Koutchouk","Self-compensation of the LEP Distributed Skew Gradient",702 705,
,"S. Y. Lee, M. Ball, B. Brabson, D. Caussyn, A. W. Chao, J. Collins, S. Curtis, V. Derenchuck, D. DuPlantis, S. Dutt, G. East, M. Ellison, T. Ellison, D. Friesel, W. Gabella, B. Hamilton, Y. Han, H. Huang, W. P. Jones, W. Lamble, D. Li, M. G. Minty, S. Nag","Nonlinear Beam Dynamics Experiments at the IUCF Cooler",705 708,
,"R. Bailey, J. M. Jowett, W. Kalbreier, V. Mertens, J. Poole, G. de Rijk","Experimental Studies of Pretzel Beam Dynamics in LEP",708 711,
,"P. N. Chirkov, Yu. S. Fedotov, Yu. M. Nosochkov, I. I. Petrenko","Magnet Sorting Along the Ring of the 1-st Stage of the UNK",711 714,
,"J. Shi, R. L. Gluckstern, S. Ohnuma","Diffusion rate for the Emittance Growth due to Periodic Crossings of Nonlinear Coupled Resonances",714 717,
,"K. Nakajima, M. Arinaga, H. Fukuma, Y. Funakoshi, S. Kamada, T. Kawamoto, M. Kikuchi, H. Koiso, T. Kosugo, S. Kuroda, T. Mimashi, T. Nakanishi, M. Tawada, K. Yokoya","Polarization Study in TRISTAN",717 720,
