FRXGB001,"O. Boine-Frankenheim, GSI, Darmstadt","Accelerator Challenges of Proposed Radioactive Beam Facilities",
THPRI003,"R. Gobin, P.-Y. Beauvais, K. Benmeziane, D. Bogard, G. Charruau, D. De Menezes, O. Delferrière, R. Ferdinand, A. France, Y. Gauthier, F. Harrault, J.-L. Jannin, J.-M. Lagniel, P. Mattéi, A. Sinanna, CEA, Gif-sur-Yvette; P. Ausset, S. Bousson, D. Gardes, B. Pottin, CNRS, Orsay; L. Celona, INFN-LNS, Catania; J.D. Sherman, LANL, Los Alamos","Saclay High Intensity Light Ion Source Status ",
THPRI004,"R. Gobin, P.-Y. Beauvais, K. Benmeziane, O. Delferrière, R. Ferdinand, F. Harrault, CEA, Gif-sur-Yvette; J.D. Sherman, LANL, Los Alamos","Observation of H- Ions Extracted from a 2.45 GHz Microwave Ion Source",
THPRI005,"D. Hitz, D. Cormier, J.-M. Mathonnet, CEA, Grenoble","A New Room Temperature ECR Ion Source for Accelerator Facilities",
THPRI006,"S. Kondrashev, A. Balabaev, K. Konyukov, N. Mescheryakov, V. Nikolaev, I. Roudskoy, S. Savin, B.Yu. Sharkov, A. Shumshurov, ITEP, Moscow; K. Makarov, V. Roerich, Y. Satov, Y. Smakovskii, A. Stepanov, TRINITI, Troitsk","Laser Ion Source for High Current Injection into Synchrotrons",
THPRI007,"S. Gammino, L. Andò, L. Celona, G. Ciavola, L. Torrisi, INFN-LNS, Catania; J. Krasa, L. Laska, M. Pfeifer, K. Rohlena, IPASCR, Prague; B. Badziak, P. Parys, J. Wolowski, E. Woryna, IPPLM, Poland; G. Shirkov, JINR, Dubna, Moscow Region","The ECLISSE Project",
THPRI008,"S. Gammino, L. Andò, L. Celona, G. Ciavola, M. Menna, L. Torrisi, INFN-LNS, Catania; A. Girard, D. Guillaume, D. Hitz, G. Melin, P. Seyfert, CENG, Grenoble","A New Superconducting ECR Ion Source for the Future Accelerator Facilities",
THPRI009,"M. Cavenago, INFN-LNL, Legnaro, Padova; T. Kulevoy, S. Petrenko, ITEP, Moscow","A Vapour Source for ECR Ion Sources",
THPRI010,"M. Cavenago, INFN-LNL, Legnaro, Padova; T. Kulevoy, S. Petrenko, ITEP, Moscow","Operation Experience of the Alice Ion Source",
THPRI011,"J.W.G. Thomason, P.J.S. Barratt, C.J. Barton, J.C. Kerr, C.R. Lambourne, A.P. Letchford, G.R. Murdoch, M. Perkins, J. Saunders, R. Sidlow, C.P. Viswanathan, M.O. Whitehead, CLRC RAL, Chilton, Didcot","The RFQ Test Stand Ion Source at RAL",
THPRI012,"J.W.G. Thomason, R. Sidlow, M.O. Whitehead, CLRC RAL, Chilton, Didcot","Performance of the H minus Ion Source Development Rig at RAL",
THPRI013,"Y. Wada, T. Kubota, A. Ogata, Hiroshima University, Higashi-Hiroshima","Neutral Beam Generation by Laser Irradiation of Thin Foils",
THPRI014,"T. Lamy, J.-C. Curdy, R. Geller, C. Peaucelle, P. Sole, P. Sortais, T. Thuillier, D. Voulot, ISN, Grenoble; K. Jayamanna, M. Olivo, P. Schmor, D. Yuan, TRIUMF, Vancouver","Charge Breeding Method Results with the PHOENIX Booster ECR Ion Source",
THPRI015,"T. Thuillier, J.-L. Bouly, J.-C. Curdy, E. Froidefond, T. Lamy, C. Peaucelle, P. Sole, P. Sortais, J.L. Vieux-Rochaz, D. Voulot, ISN, Grenoble","High Intensity Ion Beams Prospects for Accelerators with PHOENIX 28 GHz",
THPRI016,"S.L. Bogomolov, A.A. Efremov, G.G. Gulbekian, A.N. Lebedev, V.N. Loginov, Y.I. Smirnov, N.Yu. Yazvitskiy, A. Zelenak, JINR, Dubna, Moscow Region; M. Leporis, FEI STU, KJFT, Bratislava","Investigation of 2.45 GHz ECR Ion Source for Production of Radioactive Ion Beams.",
THPRI017,"E.D. Donets, E.E. Donets, JINR, Dubna, Moscow Region; R. Becker, IAP, Frankfurt-am-Main","Status Report on Development of Tubular Electron Beam Ion Source (TEBIS)",
THPRI018,"E.D. Donets, D.E. Donets, E.E. Donets, V.V. Salnikov, V.B. Shutov, Y.A. Tumanova, V.P. Vadeev, JINR, Dubna, Moscow Region; J.G. Alessi, E. Beebe, A.I. Pikin, BNL, Upton, Long Island, New York; L. Liljeby, K.-G. Rensfelt, MSL, Stockholm","Electron String Source of Highly Charged Ions: Studies and First Test on a Synchrotron",
THPRI020,"A. Zelenak, JINR, Dubna, Moscow Region","New Program FEFI for Easer Construction and Definition of Boundaries for IGUN",
THPRI021,"J. Pivarc, IP SAS, Bratislava; I. Ivanenko, A. Tikhomirov, JINR, Dubna, Moscow Region","Influence of Different Inner Hexapole Radius on Construction of ECR Ion Source Hexapoles:  New Results",
THPRI022,"L. Ondris, D. Krusinsky, IMS SAS, Bratislava; E. Frolov, V. Gorchenko, A. Kirichenko, A.D. Kovalenko, B. Sveshnikov, V. Volkov, JINR, Dubna, Moscow Region","Nuclotron Extracted Beams Space Parameters Measuring System for Low Intensity Levels. ",
THPRI025,"J. Peters, DESY, Hamburg","Internal versus External RF Coupling into a Volume Source",
THPRI026,"M. Petrichenkov, A. Babkin, V.V. Parkhomchuk, G. Silvestrov, V. Volkov, BINP, Novosibirsk","Multipass RF Accelerator for Acceleration of Protons and Deuterons",
THPRI028,"J.M. Byrd, W.C. Barry, G.D. Stover, LBNL, Berkeley; G. Huang, NTHU, Hsinchu","Beam Transfer Function Diagnostics for Broadband Multibunch Feedback Systems",
THPRI029,"C. Steier, A.K. Biocca, E. Domning, S. Jacobson, L. Nadolski, G. Portmann, T. Scarvie, E. Williams, LBNL, Berkeley","Orbit Feedback Development at the ALS",
THPRI030,"M. Böge, J. Chrin, P. Pollet, T. Schilcher, V. Schlott, PSI, Villigen","Orbit Control at the SLS Storage Ring",
THPRI031,"M. Dehler, PSI, Villigen","Kicker Design for the ELETTRA/SLS Longitudinal Multi-bunch Feedback",
THPRI034,"E. Kikutani, J. Flanagan, T. Ieiri, M. Tobiyama, KEK, Ibaraki-ken","Present Status of the KEKB Bunch Feedback Systems ",
THPRI035,"D. Bulfone, V. Forchi', M. Lonza, L. Zambon, Sincrotrone Trieste, Trieste; M. Dehler, PSI, Villigen","The ELETTRA Digital Multi-Bunch Feedback Systems",
THPRI036,"M. Lonza, D. Bulfone, G. Gaio, L. Pivetta, ELETTRA, Trieste","Dynamic Orbit Distortion Compensation for the Electromagnetic Elliptical Wiggler at ELETTRA",
THPRI038,"S. Khan, BESSY, Berlin","Diagnostics of Instabilities at BESSY II using the Digital Longitudinal Feedback System",
THPRI040,"C. Schultheiss, J.M. Brennan, BNL, Upton, Long Island, New York","A State-Variable Description of the RHIC RF Control Loops",
THPRI041,"C. Schultheiss, P. Cameron, A. Marusic, J. van Zeijts, BNL, Upton, Long Island, New York","Real-Time Betatron Tune Control in RHIC",
THPRI043,"J. Wenninger, T. Wijnands, CERN, Geneva; B. Srinivasan, EPFL, Lausanne","Prototyping LHC Global Orbit Control",
THPRI044,"W.-K. Lau, T.-T. Yang, M.-S. Yeh, SRRC, Hsinchu","Design of a Broadband Kicker Cavity for the TLS Longitudinal Feedback System",
THPRI046,"H.-S. Kang, Y.J. Han, J.-Y. Huang, W.H. Hwang, D.-T. Kim, S.-H. Nam, H.-J. Park, PAL, Pohang","Suppression of Longitudinal Instabilities by LFS for PLS Storage Ring",
THPRI047,"A. Mochihashi, K. Hayashi, M. Hosaka, M. Katoh, T. Kinoshita, J.-I. Yamazaki, UVSOR, Okazaki; Y. Takashima, Institute for Molecular Science, Okazaki","Observation of Vertical Instability in UVSOR Electron Storage Ring",
THPRI049,"F. Tamura, JAERI, Ibaraki-ken; M. Yamamoto, JAERI, Tokai; C. Ohmori, A. Schnase, T. Uesugi, M. Yoshii, KEK, Ibaraki-ken","Digital RF Feedforward Systems for Beam Loading Compensation in JKJ Synchrotrons",
THPRI053,"Z. Dzwigalski, Z. Zimek, Institute of Nuclear Chemistry and Technology, Warsaw","LAE 10  Electron  Accelerator  Charge  Monitor",
THPRI054,"S. Arutunian, A. Avetisyan, N. Dobrovolski, M. Mayilyan, I. Vasiniuk, YerPhI, Yerevan; K. Wittenburg, DESY, Hamburg; R. Reetz, HTM Reetz GmbH, Berlin","Problems of  Installation of Vibrating Wire Scanners  into Accelerator Vacuum Chamber",
THPRI056,"P. Forck, A. Bank, GSI, Darmstadt","Residual Gas Fluorescence for Profile Measurements at the GSI UNILAC",
THPRI057,"A. Peters, H. Eickhoff, T. Haberer, A. Weiss, GSI, Darmstadt","2D-Characterization of Ion Beams using Viewing Screens",
THPRI060,"A. Jakob, C. Gabor, H. Klein, O. Meusel, J. Pozimski, U. Ratzinger, IAP, Frankfurt-am-Main","H- - LEBT at Frankfurt",
THPRI061,"O.S. Brüning, W. Höfle, R. Jones, T. Linnecar, H. Schmickler, CERN, Geneva","Chromaticity Measurements via RF Phase Modulation and Continuous Tune Tracking",
THPRI062,"S.S. Kurennoy, LANL, Los Alamos","Monitoring Two Beams in AHF Beam Splitters",
THPRI066,"P. Ausset, S. Bousson, D. Gardès, A.C. Mueller, B. Pottin, IPN, Orsay; R. Gobin, CEA, Gif-sur-Yvette; G. Belyaev, I. Roudskoy, ITEP, Moscow","Optical Transverse Beam Profile Measurements for High Power Proton Beams",
THPRI067,"B. Collin, J. Arianer, S. Essabaa, R. Frascaria, R. Gacougnolle, R. Kunne, IPN, Orsay; K. Aulenbacher, V. Tioukine, IKP, Mainz","Development of an Optical Electron Polarimeter with Argon Gas",
THPRI068,"V. Seleznev, J. Khodyrev, I. Krouptchenkov, E. Lomakin, A. Sytin, IHEP, Protvino, Moscow Region","Loss Monitoring of 70 GeV Proton Beam",
THPRI071,"P. Cameron, A.V. Fedotov, N. Malitsky, BNL, Upton, Long Island, New York","Tune Measurement in the SNS Ring",
THPRI072,"P. Cameron, P. Cerniglia, J. Cupolo, W. Dawson, C. Degen, A. DellaPenna, A. Huhn, M. Kesselman, A. Marusic, J. Mead, C. Schultheiss, R. Sikora, J. Van Zeijts, BNL, Upton, Long Island, New York","PLL Tune Measurement during RHIC 2001",
THPRI073,"A. Drees, L. Ahrens, R. Fliller III, D. Gassner, G.T. McIntyre, R. Michnoff, D. Trbojevic, BNL, Upton, Long Island, New York","Abort Gap Cleaning in RHIC ",
THPRI074,"C. Montag, N.L. D'Imperio, J. Kewisch, R. Lee, T. Satogata, BNL, Upton, Long Island, New York","Longitudinal Phase-Space Tomography in RHIC ",
THPRI075,"S. Tepikian, L. Ahrens, P. Cameron, C. Schultheiss, BNL, Upton, Long Island, New York","Measuring Chromaticity along the Ramp using the PLL Tune-meter in RHIC",
THPRI076,"D. Trbojevic, D. Gasner, W.W. MacKay, G.T. McIntyre, S. Peggs, S. Tepikian, BNL, Upton, Long Island, New York; G. Kotkin, V. Serbo, NSU, Novosibirsk","Experimental Set-up to Measure Coherent Bremsstrahlung and Beam Profiles in RHIC",
THPRI077,"H. Huang, T. Roser, A. Zelenski, BNL, Upton, Long Island, New York; E. Stephenson, R. Toole, IUCF, Bloomington; K. Kurita, RBRC, Upton, Long Island, New York","A p+Deutron Proton Polarimeter at 200 MeV",
THPRI080,"D. Alesini, L. Palumbo, Univ. di Roma I "La Sapienza" and INFN-LNF, Roma; F. Marcellini, B. Spataro, INFN-LNF, Frascati (Roma); B. Gagliardo, A. Mostacci, Univ. di Roma I "La Sapienza", Roma","Electromagnetic Simulations and RF Measurements Results of an Ultra-Short Bunch Length Monitor",
THPRI081,"R. Steerenberg, J. Bosser, G. Molinari, J.-M. Nonglaton, V. Prieto, CERN, Geneva","Test of a Dispersion Sweep Correction System using a 'Centroid' in the Dirac Beam Line",
THPRI082,"G.A. Naylor, B. Joly, U. Weinrich, ESRF, Grenoble","Detection of Electron Losses during Injection into the ESRF Storage Ring",
THPRI083,"E. Gschwendtner, B. Dehning, G. Ferioli, W. Friesenbichler, V. Kain, CERN, Geneva","The Beam Loss Detection System of the LHC Ring",
THPRI086,"G. Schmidt, E. Kasel, K. Wille, DELTA, Dortmund; M. Körfer, DESY, Hamburg; H. Henschel, J. Kuhnhenn, Fraunhofer INT, Euskirchen","Optical Fibre Beam Loss Moniors for Storage Rings at DELTA",
THPRI087,"B. Keil, K. Wille, DELTA, Dortmund","Control of a Ramped 1.5 GeV Electron Storage Ring by a Multiprocessor DSP Network",
THPRI088,"P. Hartmann, B. Keil, G. Schmidt, T. Weis, K. Wille, D. Zimoch, DELTA, Dortmund","A Compact Single Shot Beam Position Monitor for DELTA",
THPRI089,"A. Liapine, TU-Berlin, Berlin","Beam Position Monitor for the TESLA Energy Spectrometer",
THPRI090,"A.-S. Müller, M.E. Angoletta, CERN, Geneva","A Multi-Turn Measurement System for the CERN PS",
THPRI091,"A. Kalinin, Bergoz Instrumentation Co., Saint Genis Pouilly","Beam-Based Methods of BPM Center Offset and Resolution Measurements",
THPRI095,"G.-H. Luo, C.K. Kuan, T.H. Lee, D.-J. Wang, SRRC, Hsinchu","Beam Parameters Measurement by a Pinhole Detector ",
THPRI096,"C. Limborg, A. Ringwall, M. Rowen, J. Stieber, SLAC SSRL, Stanford","An Ultra-Violet Light Monitor for SPEAR3",
THPRI097,"P. Emma, R. Akre, L. Bentson, P. Krejcik, SLAC, Stanford","Bunch Length Measurements Using a Transverse RF Deflecting Structure in the SLAC Linac",
THPRI098,"G. Doucas, University of Oxford, Oxford; H.L. Andrews, J.H. Brownell, Dartmouth College, Hanover, N.H.; A. Doria, G.P. Gallerano, E. Giovenale, G. Messina, ENEA, Frascati (Roma); M.F. Kimmitt, University of Essex, Colchester","Electron Bunch Shape Determination by Coherent Smith-Purcell Radiation",
THPRI099,"F. Méot, CEA DSM, Gif-sur-Yvette; J. Bosser, R. Jung, L. Ponce, CERN, Geneva","Diagnostic with Synchrotron Radiation of the LHC Proton Beams",
THPRI100,"T. Kamps, G.A. Blair, F. Poirier, RHUL, Egham; H. Lewin, S. Schreiber, N. Walker, K. Wittenburg, DESY, Hamburg","R&D Towards a Laser Based Beam Size Monitor for the Future Linear Collider",
THPRI102,"T. Satogata, P. Cameron, P. Cerniglia, J. Cupolo, C. Dawson, C. Degen, J. Mead, V. Ptitsyn, R. Sikora, BNL, Upton, Long Island, New York","RHIC BPM System Performance, Upgrades, and Tools",
THPRI103,"M. Tejima, S. Hiramatsu, M. Masuzawa, K. Oide, K. Satoh, M. Tobiyama, KEK, Ibaraki-ken","Special Beam Position Monitor with 8-button Electrodes for the KEKB Interaction Region",
THPRI104,"A. Styervoyedov, M. Silkin, A. Yatskov, Kharkiv National University, Kharkiv; V. Farenik, Scientific Centre of Physical Technologies, Kharkiv","Accelerator Control System Based on Radiation-Acoustic Effects",
THPRI105,"A. Styervoyedov, Y. Shashel, Kharkiv National University, Kharkiv","Microprocessor Based Pulse Synchronization System for Linear Electron Accelerator",
THPRI107,"S. Dobrovolsky, N.F. Shul'ga, KIPT, Kharkov","Transition and Diffraction Radiation by Relativistic Electrons in a Pre-Wave-Zone",
THPRI109,"A. Galimberti, R. Borghes, C. Fava, A. Gambitta, F. Perennes, F. Perennes, M. Pilosio, R. Presacco, A. Turchet, ELETTRA, Trieste","Improvements on the Photon Beam Diagnostics at ELETTRA",
THPRI110,"T. Mitsuhashi, M. Tadano, KEK, Ibaraki-ken","Measurement of Bunch Length using Intensity Interferometry",
THPRI111,"T. Mimashi, N. Iida, H. Mizuno, KEK, Ibaraki-ken; F. Tamura, JAERI, Ibaraki-ken; B. Hong, SLAC, Stanford","Bunch Length Measurement and the Beam Spectra Observation through High Power RF Waveguide System",
THPRI113,"Y. Hashimoto, Y. Fujita, T. Morimoto, S. Muto, KEK, Ibaraki-ken; T. Fujisawa, T. Furukawa, T. Homma, K. Noda, Y. Sato, H. Uchiyama, S. Yamada, NIRS, Chiba City; A. Morinaga, Science University of Tokyo, Chiba-ken; J. Takano, K. Takano, Takano Giken CO, Ltd, Kanagawa-ken","A Gas Sheet Beam Profile Monitor for the HIMAC Synchrotron",
THPRI114,"K. Fukami, T. Aoki, T. Asaka, N. Hosoda, T. Nakazato, T. Ohshima, S. Sasaki, M. Shoji, H. Yonehara, C. Zhang, JASRI/SPring-8, Hyogo","Ejected Beam Emittance of the SPring-8 Booster Synchrotron",
THPRI115,"J. Dietrich, I. Mohos, FZJ, Jülich; F. Wenander, CERN, Geneva; G. Riehl, GSI, Darmstadt; J. Häuser, NTG Neue Technologien GmbH, Gelnhausen","High Sensitive Beam Emittance Analyzer",
THPRI116,"S. Watanabe, T. Ikeda, M. Kase, T. Katayama, T. Watanabe, RIKEN, Saitama","Performance of HTS Magnetic Shield for Highly-Sensitive Current Monitor with HTS SQUID",
THPRI117,"T. Watanabe, T. Ikeda, M. Kase, T. Katayama, S. Watanabe, RIKEN, Saitama; T. Kawaguchi, KT Science Ltd., Hyogo","Design of Highly-Sensitive Current Monitor with HTS SQUID and HTS Magnetic Shield",
THPRI118,"K. Knaack, M. Wendt, K. Wittenburg, DESY, Hamburg; R. Neubert, W. Vodel, FSU, Jena; A. Peters, GSI, Darmstadt","Cryogenic Current Comparator for Absolute Measurements of the Dark Current of Superconducting Cavities for TESLA",
THPRI119,"H. Schlarb, D. Pugachov, M. Staack, K. Wittenburg, DESY, Hamburg; Y. Cernousko, A. Ivanov, I. Krouptchenkov, S. Makonin, IHEP, Protvino, Moscow Region; V. Gorbunov, V. Greschko, INR, Moscow","Expansion of the Fast Linac Protection System for High Duty Cycle Operation at the TESLA Test Facility",
THPRI121,"S.A. Nikitin, V.E. Blinov, A.V. Bogomyagkov, S.E. Karnaev, V.A. Kiselev, A.I. Mikaiylov, I.B. Nikolaev, BINP, Novosibirsk","High-Efficiency Polarimeter Based on Intra-Beam Scattering at VEPP-4M*",
THXGB001,"V. Schlott, PSI, Villigen","Global Position Feedback in SR Sources",
THXLA001,"A. Mosnier, CEA, Gif-sur-Yvette","Control of SCRF Cavities in High Power Proton Linacs",
THYGB001,"K. Wittenburg, DESY, Hamburg","Beam Loss Monitoring and Control",
THYLA001,"W.E. Fischer, PSI, Villigen","Application of Spallation Neutron Sources",
THZGB001,"F. Zimmermann, CERN, Geneva","Two-Stream Effects in Present and Future Accelerators",
THZGB002,"K. Hübner, CERN, Geneva","Accelerator-Based Neutrino Beams",
THZGB003,"E. Klein, CEA, Gif-sur-Yvette","Is the Passage of Time Accelerating?",
TUAGB001,"R.W. Assmann, M. Brugger, L. Bruno, H. Burkhardt, G. Burtin, B. Dehning, C. Fischer, B. Goddard, E. Gschwendtner, M. Hayes, J.-B. Jeanneret, R. Jung, V. Kain, M. Lamont, R. Schmidt, E. Vossenberg, E. Weisse, J. Wenninger, CERN, Geneva; I. Baishev, IHEP, Protvino, Moscow Region; D. Kaltchev, TRIUMF/University of Victoria, Victoria","Requirements for the LHC Collimation System",
TUAGB002,"R. Fliller III, A. Drees, D. Gassner, L. Hammons, G.T. McIntyre, S. Peggs, D. Trbojevic, BNL, Upton, Long Island, New York; V.M. Biryukov, Yu.A. Chesnokov, V.I. Terekhov, IHEP, Protvino, Moscow Region","Crystal Collimation at RHIC ",
TUAGB003,"F. Zhou, BNL/UCLA, Upton, Long Island, New York; M. Babzien, I. Ben-Zvi, X.Y. Chang, A. Doyuran, R. Malone, X.J. Wang, V. Yakimenko, BNL-NSLS, Upton, Long Island, New York","Emittance Growth due to the Laser Non-uniformity in a Photoinjector",
TUALA001,"M.-P. Level, P. Brunelle, R. Chaput, J.-M. Filhol, C. Herbeaux, A. Loulergue, O. Marcouille, J.-L. Marlats, A. Nadji, M.-A. Tordeux, SOLEIL, Orsay; S. Chel, J. Payet, CEA, Gif-sur-Yvette","Status of the SOLEIL Project",
TUALA002,"D.S. Robin, R.J. Benjegerdes, A.K. Biocca, P. Bish, W. Brown, W.E. Byrne, D. Calais, M.J. Chin, C. Corradi, D. Coulomb, J. De Vries, R. DeMarco, M. Fahmie, A. Geyer, J.P. Harkins, T. Henderson, J. Hinkson, E. Hoyer, D. Hull, S. Jacobson, J. Krupnick, S. Marks, J. McDonald, P. Molinari, R. Mueller, L. Nadolski, K. Nishimura, F. Ottens, J.A. Paterson, P. Pipersky, A. Ritchie, S.L. Rossi, B. Salvant, R.D. Schlueter, A. Schwartz, J. Spring, C. Steier, C. Taylor, W.G. Thur, C. Timossi, A. Wandesforde, J. Zbasnik, LBNL, Berkeley; W. Decking, DESY, Hamburg; J. Chen, B. Wang, Wang NMR, Livermore","Successful Completion of the ALS Superbend Project",
TUALA003,"L. Emery, M. Borland, ANL, Argonne","Upgrade Opportunities at the Advanced Photon Source Made Possible by Top-Up Operations",
TUPDO001,"M. Painchault, R. Duperrier, CEA, Gif-sur-Yvette","A New Structure combining Low Dimensions of the Four Rods and Technical Advantages of the Four Vanes ",
TUPDO002,"P. Balleyguier, CEA, Bruyères-le-Châtel; F. Simoens, CEA, Gif-sur-Yvette","Simulations vs. Measurements on the IPHI RFQ Cold Model",
TUPDO003,"P. Balleyguier, CEA, Bruyères-le-Châtel; M. Painchault, CEA, Gif-sur-Yvette","Design of RF Power Input Ports for IPHI RFQ",
TUPDO004,"P. Balleyguier, CEA, Bruyères-le-Châtel; F. Launay, CNRS, Orsay","A MAFIA to I-DEAS Link for Thermal Studies in the IPHI RFQ",
TUPDO005,"M.A. Clarke-Gayther, CLRC RAL, Chilton, Didcot","A Fast Chopper for the ESS 2.5 MeV Beam Transport Line",
TUPDO006,"M.A. Clarke-Gayther, CLRC RAL, Chilton, Didcot; Y.-N. Rao, TRIUMF, Vancouver; D. Reistad, TSL, Uppsala","Slow-wave Electrode Structures for the  ESS 2.5 MeV Fast Chopper",
TUPDO007,"G. Olry, J.-L. Biarrotte, S. Blivet, M. Fouaidy, T. Junquera, J. Lesrel, C. Miélot, H. Saugnac, IPN, Orsay","R&D On Spoke-type Cryomodule",
TUPDO008,"M. Pekeler, S. Bauer, B. Griep, C. Piel, H. Vogel, P. vom Stein, ACCEL, Bergisch Gladbach","Series Production of Accelerator Cavities for the Spallation Neutron Source",
TUPDO009,"D. Li, A.S. Ladran, D. Lozano, R.A. Rimmer, LBNL, Berkeley","Mechanical and Thermal Analysis of Beryllium Windows for RF Cavities in a Muon Cooling Channel",
TUPDO010,"D. Li, J.N. Corlett, R. MacGill, R.A. Rimmer, J. Wallig, M. Zisman, LBNL, Berkeley; J. Norem, ANL, Argonne; A. Moretti, Z. Qian, V. Wu, FNAL, Batavia; D. Summers, University of Mississippi, Oxford, MS","High Power RF Test of an 805 MHz RF Cavity for a Muon Cooling Channel ",
TUPDO011,"R.A. Rimmer, N. Hartman, A.S. Ladran, D. Li, LBNL, Berkeley; A. Moretti, FNAL, Batavia","Closed-Cell 201.25 MHz RF Structures for a Muon Ionization Cooling Experiment",
TUPDO012,"S. Seletsky, University of Rochester, Rochester; V. Tupikov, BINP, Novosibirsk; S. Nagaitsev, A. Shemyakin, FNAL, Batavia","Field Measurements in the Cooling Section Solenoid for the Recycler Cooler",
TUPDO013,"C. Jach, D. Wolff, FNAL, Batavia","Main Injector Power Distribution System",
TUPDO014,"T.-H. Kim, Y. Makita, S. Nakamura, T. Nakanishi, Y. Pu, H. Tanaka, Mitsubishi Electric Corporation, Amagasaki City","Design and a Beam Test of an LEBT of a CW Microtron",
TUPDO015,"E. Recepoglu, Ö. Yavas, A.K. Çiftçi, Ankara University, Ankara; S. Sultansoy, Gazi University, Ankara","Main Parameters of the Linac-Ring Type Charm-Tau Factory",
TUPDO016,"M.C. Balk, R. Schuhmann, T. Weiland, TU-Darmstadt, Darmstadt; F. Caspers, CERN, Geneva; F. Nolden, GSI, Darmstadt","Investigation of Planar Pickup- and Kicker Electrodes for Stochastic Cooling*",
TUPDO017,"G. Troubnikov, V. Antropov, E. Boltushkin, A. Ivanov, Y. Korotaev, V. Lokhmutov, I.N. Meshkov, V. Pavlov, I.A. Seleznev, A.O. Sidorin, A.A. Smirnov, E.M. Syresin, S. Yakovenko, JINR, Dubna, Moscow Region","The Low Energy Positron Storage Ring for Positronium Generation: Status and Developments",
TUPDO020,"A.K. Mitra, Z.T. Ang, I.V. Bylinskii, K. Fong, P. Harmer, R.E. Laxdal, J. Lu, R.L. Poirier, B. Waraich, TRIUMF, Vancouver","RF Test and Commissioning of the Low and High Beta Bunchers for the TRIUMF ISAC Facility",
TUPDO022,"V. Tioukine, K. Aulenbacher, H. Euteneuer, K.-H. Kaiser, IKP, Mainz; S. Ratschow, TU-Darmstadt, Darmstadt","Spin Manipulation at MAMI - C",
TUPDO023,"N. Simos, H. Ludewig, P. Montanez, M. Todosow, BNL, Upton, Long Island, New York","Assessment of a Particle Bed Based Beam Stop",
TUPDO024,"N. Simos, S. Kahn, H. Kirk, BNL, Upton, Long Island, New York; D. Beshears, M. Cates, B. Riemer, J. Tsai, ORNL, Oak Ridge; K. McDonald, Princeton University, Princeton, NJ","Study of Grapite Targets Interacting with the 24 GeV Proton Beam of the BNL Muon Target Experiment",
TUPDO025,"T. Hakulinen, C. Andrews, G. Berard, C. Boyer, S. Chemli, B. Feral, M. Mottier, T. Pettersson, C. Sørensen, D. Torres, E. Van Uytvinck, CERN, Geneva","Engineering Design Management and Tools for the CERN EDMS",
TUPDO026,"P. Martel, C. Delamare, A. Jimeno, S. Mallón-Amérigo, E. Manola-Poggioli, B. Rousseau, D. Widegren, CERN, Geneva","Manufacturing and Test Folder:  MTF",
TUPDO027,"T. Pettersson, C. Boyer, C. Delamare, S. Mallón-Amérigo, E. Manola-Poggioli, P. Martel, M. Mottier, J. Muller, S. Petit, B. Rousseau, A. Suwalska, D. Widegren, CERN, Geneva","The CERN EDMS : An Engineering and Equipment Data Management System",
TUPDO028,"N. Tani, K. Kanazawa, T. Shimada, H. Suzuki, Y. Watanabe, JAERI, Ibaraki-ken; T. Adachi, H. Someya, KEK, Ibaraki-ken","Design of  a Dipole Magnet for the 3-GeV Proton Synchrotron of the JAERI/KEK Joint Project",
TUPDO035,"R. Fliller III, A. Drees, D. Gassner, G.T. McIntyre, D. Trbojevic, BNL, Upton, Long Island, New York","RHIC Collimator Performance*",
TUPDO037,"N. Tsoupas, J. Brodowski, Y.-Y. Lee, W. Meng, J. Tuozzolo, J. Wei, BNL, Upton, Long Island, New York","A Large-aperture Narrow Quadrupole for the SNS Accumulator Ring",
TUPDO038,"J.-G. Wang, D. LeBon, R. McBrien, ORNL, Oak Ridge; T. Hunter, LANL, Los Alamos","Characterization of a SNS Transfer Line Dipole",
TUPDO039,"J.-G. Wang, ORNL, Oak Ridge; D.B. Barlow, LANL, Los Alamos","Elimination of Digitizing Errors in a Rotating Coil Mapper ",
TUPDO040,"I. Ivanenko, J. Franko, G.G. Gulbekian, A. Semchenkov, JINR, Dubna, Moscow Region","The Model of DC72 Cyclotron Magnet.  The Research of the Sector Shimming Methods for Obtaining the Working Magnetic Field for Light and Heavy Ions Acceleration",
TUPLE001,"M.W. Poole, J.A. Clarke, E.A. Seddon, ASTeC CLRC DL, Warrington","4GLS: An Advanced  Multi-Source Low Energy Photon Facility for the UK",
TUPLE002,"V.P. Suller, ASTeC CLRC DL, Warrington","Status of the DIAMOND LIGHT SOURCE Project",
TUPLE003,"S.L. Smith, J. Jones, H.L. Owen, ASTeC CLRC DL, Warrington","Optimisation of the DIAMOND Storage Ring Lattice",
TUPLE004,"N.G. Wyles, J. Jones, H.L. Owen, J.A. Varley, ASTeC CLRC DL, Warrington","DIAMOND Storage Ring Apertures",
TUPLE005,"M. Eriksson, Å. Andersson, S. Biedron, M. Demirkan, G. LeBlanc, L.-J. Lindgren, L. Malmgren, H. Tarawneh, E. Wallén, S. Werin, University of Lund, Lund","MAX4, a 3 GeV Light Source with a Flexible Injector",
